"aenm","code","id","activity","status"
"ATG_Pax6_CIS_up","C298066",1000,-0.00782640573631246,0
"ATG_Pax6_CIS_up","C3380345",1001,0.120975539156063,0
"ATG_Pax6_CIS_up","C35065271",1002,0,0
"ATG_Pax6_CIS_up","C39515418",1003,0.101003025366572,0
"ATG_Pax6_CIS_up","C4376209",1004,-0.00731050284887497,0
"ATG_Pax6_CIS_up","C50293",1005,0.138944127898116,0
"ATG_Pax6_CIS_up","C52315078",1006,-0.0262728033614283,0
"ATG_Pax6_CIS_up","C52645531",1007,0.0416567154521615,0
"ATG_Pax6_CIS_up","C52918635",1008,-0.038682475324431,0
"ATG_Pax6_CIS_up","C583788",1009,0.0293798656824421,0
"ATG_Pax6_CIS_up","C6515384",1010,0.0919886411562987,0
"ATG_Pax6_CIS_up","C68359375",1011,0.138283136256989,0
"ATG_Pax6_CIS_up","C72559",1012,0.113182110835623,0
"ATG_Pax6_CIS_up","C80057",1013,0.298652118149205,0
"ATG_Pax6_CIS_up","C813785",1014,0,0
"ATG_Pax6_CIS_up","C84662",1015,NA,NA
"ATG_Pax6_CIS_up","C84695",1016,0.242213356703986,0
"ATG_Pax6_CIS_up","C84742",1017,0.107448776992472,0
"ATG_Pax6_CIS_up","C85687",1018,0.115683595281301,0
"ATG_Pax6_CIS_up","C88062",1019,0.108035395733393,0
"ATG_Pax6_CIS_up","C95954",1020,0.222619187112946,0
"ATG_PBREM_CIS_dn","C106467",1021,-0.00966330632254564,0
"ATG_PBREM_CIS_dn","C117817",1022,-0.183124163245114,0
"ATG_PBREM_CIS_dn","C117840",1023,-0.00527113869677926,0
"ATG_PBREM_CIS_dn","C120832",1024,-0.0660736450662251,0
"ATG_PBREM_CIS_dn","C121755",1025,-0.0552050854770209,0
"ATG_PBREM_CIS_dn","C131577",1026,-0.248588748717967,0
"ATG_PBREM_CIS_dn","C131704",1027,-0.00472497500450116,0
"ATG_PBREM_CIS_dn","C2528167",1028,-0.00855468790004873,0
"ATG_PBREM_CIS_dn","C2921882",1029,-0.05646615683556,0
"ATG_PBREM_CIS_dn","C298066",1030,0.0176534955483202,0
"ATG_PBREM_CIS_dn","C3380345",1031,-0.105740588689327,0
"ATG_PBREM_CIS_dn","C35065271",1032,0,0
"ATG_PBREM_CIS_dn","C39515418",1033,-0.225771756372415,0
"ATG_PBREM_CIS_dn","C4376209",1034,-0.0880432417769261,0
"ATG_PBREM_CIS_dn","C50293",1035,0.000675890473960223,0
"ATG_PBREM_CIS_dn","C52315078",1036,-0.169345437985294,0
"ATG_PBREM_CIS_dn","C52645531",1037,-0.256187866690026,0
"ATG_PBREM_CIS_dn","C52918635",1038,-0.164257584302849,0
"ATG_PBREM_CIS_dn","C583788",1039,-0.0807974281236967,0
"ATG_PBREM_CIS_dn","C6515384",1040,-0.127581823013128,0
"ATG_PBREM_CIS_dn","C68359375",1041,-0.209544794907185,0
"ATG_PBREM_CIS_dn","C72559",1042,-0.000136472535392298,0
"ATG_PBREM_CIS_dn","C80057",1043,-0.189405399671749,0
"ATG_PBREM_CIS_dn","C813785",1044,0,0
"ATG_PBREM_CIS_dn","C84662",1045,NA,NA
"ATG_PBREM_CIS_dn","C84695",1046,-0.0895465892516917,0
"ATG_PBREM_CIS_dn","C84742",1047,-0.149124523219294,0
"ATG_PBREM_CIS_dn","C85687",1048,-0.0311229002075766,0
"ATG_PBREM_CIS_dn","C88062",1049,0.00312232146392534,0
"ATG_PBREM_CIS_dn","C95954",1050,-0.16286412448852,0
"ATG_PBREM_CIS_up","C106467",1051,0.00966330632254563,0
"ATG_PBREM_CIS_up","C117817",1052,0.183124163245114,0
"ATG_PBREM_CIS_up","C117840",1053,0.00527113869677927,0
"ATG_PBREM_CIS_up","C120832",1054,0.0660736450662251,0
"ATG_PBREM_CIS_up","C121755",1055,0.055205085477021,0
"ATG_PBREM_CIS_up","C131577",1056,0.248588748717967,0
"ATG_PBREM_CIS_up","C131704",1057,0.00472497500450111,0
"ATG_PBREM_CIS_up","C2528167",1058,0.00855468790004875,0
"ATG_PBREM_CIS_up","C2921882",1059,0.05646615683556,0
"ATG_PBREM_CIS_up","C298066",1060,-0.0176534955483202,0
"ATG_PBREM_CIS_up","C3380345",1061,0.105740588689327,0
"ATG_PBREM_CIS_up","C35065271",1062,0,0
"ATG_PBREM_CIS_up","C39515418",1063,0.225771756372415,0
"ATG_PBREM_CIS_up","C4376209",1064,0.0880432417769261,0
"ATG_PBREM_CIS_up","C50293",1065,-0.000675890473960214,0
"ATG_PBREM_CIS_up","C52315078",1066,0.169345437985294,0
"ATG_PBREM_CIS_up","C52645531",1067,0.256187866690026,0
"ATG_PBREM_CIS_up","C52918635",1068,0.164257584302849,0
"ATG_PBREM_CIS_up","C583788",1069,0.0807974281236967,0
"ATG_PBREM_CIS_up","C6515384",1070,0.127581823013128,0
"ATG_PBREM_CIS_up","C68359375",1071,0.209544794907185,0
"ATG_PBREM_CIS_up","C72559",1072,0.000136472535392301,0
"ATG_PBREM_CIS_up","C80057",1073,0.189405399671749,0
"ATG_PBREM_CIS_up","C813785",1074,0,0
"ATG_PBREM_CIS_up","C84662",1075,NA,NA
"ATG_PBREM_CIS_up","C84695",1076,0.0895465892516917,0
"ATG_PBREM_CIS_up","C84742",1077,0.149124523219294,0
"ATG_PBREM_CIS_up","C85687",1078,0.0311229002075766,0
"ATG_PBREM_CIS_up","C88062",1079,-0.00312232146392534,0
"ATG_PBREM_CIS_up","C95954",1080,0.16286412448852,0
"ATG_PPARa_TRANS_dn","C106467",1081,-0.0742774865720483,0
"ATG_PPARa_TRANS_dn","C117817",1082,-0.269120683912771,0
"ATG_PPARa_TRANS_dn","C117840",1083,-0.0432604074317076,0
"ATG_PPARa_TRANS_dn","C120832",1084,0.035845436733989,0
"ATG_PPARa_TRANS_dn","C121755",1085,-0.134352060985099,0
"ATG_PPARa_TRANS_dn","C131577",1086,0.0257635642884302,0
"ATG_PPARa_TRANS_dn","C131704",1087,0.130723460830725,0
"ATG_PPARa_TRANS_dn","C2528167",1088,-0.293186446178901,0
"ATG_PPARa_TRANS_dn","C2921882",1089,0.0645883352541167,0
"ATG_PPARa_TRANS_dn","C298066",1090,0.00815804671338614,0
"ATG_PPARa_TRANS_dn","C3380345",1091,-0.169409816653989,0
"ATG_PPARa_TRANS_dn","C35065271",1092,0,0
"ATG_PPARa_TRANS_dn","C39515418",1093,0.093400822924542,0
"ATG_PPARa_TRANS_dn","C4376209",1094,-0.128154839288252,0
"ATG_PPARa_TRANS_dn","C50293",1095,-0.310476721520148,0
"ATG_PPARa_TRANS_dn","C52315078",1096,0.118817897976454,0
"ATG_PPARa_TRANS_dn","C52645531",1097,0.0924994291450716,0
"ATG_PPARa_TRANS_dn","C52918635",1098,0.0739070913103618,0
"ATG_PPARa_TRANS_dn","C583788",1099,-0.0936182666686163,0
"ATG_PPARa_TRANS_dn","C6515384",1100,-0.0219859691410095,0
"ATG_PPARa_TRANS_dn","C68359375",1101,0.230428111135996,0
"ATG_PPARa_TRANS_dn","C72559",1102,-0.338527045140075,0
"ATG_PPARa_TRANS_dn","C80057",1103,0.0891256376598557,0
"ATG_PPARa_TRANS_dn","C813785",1104,0,0
"ATG_PPARa_TRANS_dn","C84662",1105,NA,NA
"ATG_PPARa_TRANS_dn","C84695",1106,-0.227058816950873,0
"ATG_PPARa_TRANS_dn","C84742",1107,-0.250760461155902,0
"ATG_PPARa_TRANS_dn","C85687",1108,-0.179436807362268,0
"ATG_PPARa_TRANS_dn","C88062",1109,-1.00362650270752,1
"ATG_PPARa_TRANS_dn","C95954",1110,-0.174070516219614,0
"ATG_PPARa_TRANS_up","C106467",1111,0.0742774865720483,0
"ATG_PPARa_TRANS_up","C117817",1112,0.269120683912771,0
"ATG_PPARa_TRANS_up","C117840",1113,0.0432604074317076,0
"ATG_PPARa_TRANS_up","C120832",1114,-0.035845436733989,0
"ATG_PPARa_TRANS_up","C121755",1115,0.134352060985099,0
"ATG_PPARa_TRANS_up","C131577",1116,-0.0257635642884302,0
"ATG_PPARa_TRANS_up","C131704",1117,-0.130723460830725,0
"ATG_PPARa_TRANS_up","C2528167",1118,0.293186446178901,0
"ATG_PPARa_TRANS_up","C2921882",1119,-0.0645883352541167,0
"ATG_PPARa_TRANS_up","C298066",1120,-0.00815804671338614,0
"ATG_PPARa_TRANS_up","C3380345",1121,0.169409816653989,0
"ATG_PPARa_TRANS_up","C35065271",1122,0,0
"ATG_PPARa_TRANS_up","C39515418",1123,-0.0934008229245419,0
"ATG_PPARa_TRANS_up","C4376209",1124,0.128154839288252,0
"ATG_PPARa_TRANS_up","C50293",1125,0.310476721520148,0
"ATG_PPARa_TRANS_up","C52315078",1126,-0.118817897976454,0
"ATG_PPARa_TRANS_up","C52645531",1127,-0.0924994291450716,0
"ATG_PPARa_TRANS_up","C52918635",1128,-0.0739070913103617,0
"ATG_PPARa_TRANS_up","C583788",1129,0.0936182666686163,0
"ATG_PPARa_TRANS_up","C6515384",1130,0.0219859691410095,0
"ATG_PPARa_TRANS_up","C68359375",1131,-0.230428111135996,0
"ATG_PPARa_TRANS_up","C72559",1132,0.338527045140075,0
"ATG_PPARa_TRANS_up","C80057",1133,-0.0891256376598556,0
"ATG_PPARa_TRANS_up","C813785",1134,0,0
"ATG_PPARa_TRANS_up","C84662",1135,NA,NA
"ATG_PPARa_TRANS_up","C84695",1136,0.227058816950873,0
"ATG_PPARa_TRANS_up","C84742",1137,0.250760461155902,0
"ATG_PPARa_TRANS_up","C85687",1138,0.179436807362268,0
"ATG_PPARa_TRANS_up","C88062",1139,1.00362650270752,1
"ATG_PPARa_TRANS_up","C95954",1140,0.174070516219614,0
"ATG_PPARd_TRANS_dn","C106467",1141,-0.228086467115717,0
"ATG_PPARd_TRANS_dn","C117817",1142,0.0544381772288773,0
"ATG_PPARd_TRANS_dn","C117840",1143,-0.00714579295812992,0
"ATG_PPARd_TRANS_dn","C120832",1144,-0.247313504337934,0
"ATG_PPARd_TRANS_dn","C121755",1145,0.0620292733962753,0
"ATG_PPARd_TRANS_dn","C131577",1146,0.0996050899868377,0
"ATG_PPARd_TRANS_dn","C131704",1147,-0.0462285165834237,0
"ATG_PPARd_TRANS_dn","C2528167",1148,0.0458471298652,0
"ATG_PPARd_TRANS_dn","C2921882",1149,-0.214731261991701,0
"ATG_PPARd_TRANS_dn","C298066",1150,-0.061191725755851,0
"ATG_PPARd_TRANS_dn","C3380345",1151,-0.0362664190869699,0
"ATG_PPARd_TRANS_dn","C35065271",1152,0,0
"ATG_PPARd_TRANS_dn","C39515418",1153,-0.00448400577527761,0
"ATG_PPARd_TRANS_dn","C4376209",1154,-0.154834811586709,0
"ATG_PPARd_TRANS_dn","C50293",1155,-0.171659917897064,0
"ATG_PPARd_TRANS_dn","C52315078",1156,-0.176900908004739,0
"ATG_PPARd_TRANS_dn","C52645531",1157,0.105131883650963,0
"ATG_PPARd_TRANS_dn","C52918635",1158,0.159695592898638,0
"ATG_PPARd_TRANS_dn","C583788",1159,0.00684504275360482,0
"ATG_PPARd_TRANS_dn","C6515384",1160,-0.0775459266986782,0
"ATG_PPARd_TRANS_dn","C68359375",1161,0.0512059818625567,0
"ATG_PPARd_TRANS_dn","C72559",1162,-0.129485983851421,0
"ATG_PPARd_TRANS_dn","C80057",1163,-0.212203241214726,0
"ATG_PPARd_TRANS_dn","C813785",1164,0,0
"ATG_PPARd_TRANS_dn","C84662",1165,NA,NA
"ATG_PPARd_TRANS_dn","C84695",1166,-0.123637314907822,0
"ATG_PPARd_TRANS_dn","C84742",1167,-0.0484215579706577,0
"ATG_PPARd_TRANS_dn","C85687",1168,-0.0385335103728375,0
"ATG_PPARd_TRANS_dn","C88062",1169,-0.338913516897831,0
"ATG_PPARd_TRANS_dn","C95954",1170,-0.232601453625767,0
"ATG_PPARd_TRANS_up","C106467",1171,0.228086467115717,0
"ATG_PPARd_TRANS_up","C117817",1172,-0.0544381772288774,0
"ATG_PPARd_TRANS_up","C117840",1173,0.00714579295812991,0
"ATG_PPARd_TRANS_up","C120832",1174,0.247313504337934,0
"ATG_PPARd_TRANS_up","C121755",1175,-0.0620292733962753,0
"ATG_PPARd_TRANS_up","C131577",1176,-0.0996050899868377,0
"ATG_PPARd_TRANS_up","C131704",1177,0.0462285165834237,0
"ATG_PPARd_TRANS_up","C2528167",1178,-0.0458471298652,0
"ATG_PPARd_TRANS_up","C2921882",1179,0.214731261991701,0
"ATG_PPARd_TRANS_up","C298066",1180,0.061191725755851,0
"ATG_PPARd_TRANS_up","C3380345",1181,0.0362664190869698,0
"ATG_PPARd_TRANS_up","C35065271",1182,0,0
"ATG_PPARd_TRANS_up","C39515418",1183,0.00448400577527763,0
"ATG_PPARd_TRANS_up","C4376209",1184,0.154834811586709,0
"ATG_PPARd_TRANS_up","C50293",1185,0.171659917897064,0
"ATG_PPARd_TRANS_up","C52315078",1186,0.176900908004739,0
"ATG_PPARd_TRANS_up","C52645531",1187,-0.105131883650963,0
"ATG_PPARd_TRANS_up","C52918635",1188,-0.159695592898638,0
"ATG_PPARd_TRANS_up","C583788",1189,-0.00684504275360483,0
"ATG_PPARd_TRANS_up","C6515384",1190,0.0775459266986782,0
"ATG_PPARd_TRANS_up","C68359375",1191,-0.0512059818625567,0
"ATG_PPARd_TRANS_up","C72559",1192,0.129485983851421,0
"ATG_PPARd_TRANS_up","C80057",1193,0.212203241214726,0
"ATG_PPARd_TRANS_up","C813785",1194,0,0
"ATG_PPARd_TRANS_up","C84662",1195,NA,NA
"ATG_PPARd_TRANS_up","C84695",1196,0.123637314907822,0
"ATG_PPARd_TRANS_up","C84742",1197,0.0484215579706576,0
"ATG_PPARd_TRANS_up","C85687",1198,0.0385335103728375,0
"ATG_PPARd_TRANS_up","C88062",1199,0.338913516897831,0
"ATG_PPARd_TRANS_up","C95954",1200,0.232601453625767,0
"ATG_PPARg_TRANS_dn","C106467",1201,0.0125243886967821,0
"ATG_PPARg_TRANS_dn","C117817",1202,-0.407233337878048,0
"ATG_PPARg_TRANS_dn","C117840",1203,-0.445276194082573,0
"ATG_PPARg_TRANS_dn","C120832",1204,-0.219937806661446,0
"ATG_PPARg_TRANS_dn","C121755",1205,-1.00669655613322,1
"ATG_PPARg_TRANS_dn","C131577",1206,-0.56702299874078,0
"ATG_PPARg_TRANS_dn","C131704",1207,-0.160746602231893,0
"ATG_PPARg_TRANS_dn","C2528167",1208,-0.336813757367396,0
"ATG_PPARg_TRANS_dn","C2921882",1209,-0.700853873570458,0
"ATG_PPARg_TRANS_dn","C298066",1210,0.0467212005470523,0
"ATG_PPARg_TRANS_dn","C3380345",1211,-0.303762476084454,0
"ATG_PPARg_TRANS_dn","C35065271",1212,0,0
"ATG_PPARg_TRANS_dn","C39515418",1213,-0.936188699780732,0
"ATG_PPARg_TRANS_dn","C4376209",1214,-0.359580002828633,0
"ATG_PPARg_TRANS_dn","C50293",1215,-0.268544895543277,0
"ATG_PPARg_TRANS_dn","C52315078",1216,-0.92213214974085,0
"ATG_PPARg_TRANS_dn","C52645531",1217,-0.541391906160966,0
"ATG_PPARg_TRANS_dn","C52918635",1218,-0.748647642068278,0
"ATG_PPARg_TRANS_dn","C583788",1219,-0.196791420595398,0
"ATG_PPARg_TRANS_dn","C6515384",1220,-1.17039650706895,1
"ATG_PPARg_TRANS_dn","C68359375",1221,-0.733954040424476,0
"ATG_PPARg_TRANS_dn","C72559",1222,-0.127885352468383,0
"ATG_PPARg_TRANS_dn","C80057",1223,-0.220373873766654,0
"ATG_PPARg_TRANS_dn","C813785",1224,0,0
"ATG_PPARg_TRANS_dn","C84662",1225,NA,NA
"ATG_PPARg_TRANS_dn","C84695",1226,-0.48455634956778,0
"ATG_PPARg_TRANS_dn","C84742",1227,-0.399594220784433,0
"ATG_PPARg_TRANS_dn","C85687",1228,-0.641732119312061,0
"ATG_PPARg_TRANS_dn","C88062",1229,-0.971850817568421,0
"ATG_PPARg_TRANS_dn","C95954",1230,-0.904474945040944,0
"ATG_PPARg_TRANS_up","C106467",1231,-0.0125243886967821,0
"ATG_PPARg_TRANS_up","C117817",1232,0.407233337878049,0
"ATG_PPARg_TRANS_up","C117840",1233,0.445276194082573,0
"ATG_PPARg_TRANS_up","C120832",1234,0.219937806661446,0
"ATG_PPARg_TRANS_up","C121755",1235,1.00669655613322,1
"ATG_PPARg_TRANS_up","C131577",1236,0.56702299874078,0
"ATG_PPARg_TRANS_up","C131704",1237,0.160746602231893,0
"ATG_PPARg_TRANS_up","C2528167",1238,0.336813757367395,0
"ATG_PPARg_TRANS_up","C2921882",1239,0.700853873570457,0
"ATG_PPARg_TRANS_up","C298066",1240,-0.0467212005470523,0
"ATG_PPARg_TRANS_up","C3380345",1241,0.303762476084454,0
"ATG_PPARg_TRANS_up","C35065271",1242,0,0
"ATG_PPARg_TRANS_up","C39515418",1243,0.936188699780732,0
"ATG_PPARg_TRANS_up","C4376209",1244,0.359580002828633,0
"ATG_PPARg_TRANS_up","C50293",1245,0.268544895543277,0
"ATG_PPARg_TRANS_up","C52315078",1246,0.92213214974085,0
"ATG_PPARg_TRANS_up","C52645531",1247,0.541391906160966,0
"ATG_PPARg_TRANS_up","C52918635",1248,0.748647642068278,0
"ATG_PPARg_TRANS_up","C583788",1249,0.196791420595398,0
"ATG_PPARg_TRANS_up","C6515384",1250,1.17039650706895,1
"ATG_PPARg_TRANS_up","C68359375",1251,0.733954040424476,0
"ATG_PPARg_TRANS_up","C72559",1252,0.127885352468383,0
"ATG_PPARg_TRANS_up","C80057",1253,0.220373873766654,0
"ATG_PPARg_TRANS_up","C813785",1254,0,0
"ATG_PPARg_TRANS_up","C84662",1255,NA,NA
"ATG_PPARg_TRANS_up","C84695",1256,0.48455634956778,0
"ATG_PPARg_TRANS_up","C84742",1257,0.399594220784433,0
"ATG_PPARg_TRANS_up","C85687",1258,0.641732119312061,0
"ATG_PPARg_TRANS_up","C88062",1259,0.971850817568421,0
"ATG_PPARg_TRANS_up","C95954",1260,0.904474945040944,0
"ATG_PXR_TRANS_dn","C106467",1261,0.109058243841308,0
"ATG_PXR_TRANS_dn","C117817",1262,-0.497831721365696,0
"ATG_PXR_TRANS_dn","C117840",1263,-0.488017910731058,0
"ATG_PXR_TRANS_dn","C120832",1264,0.164799587345867,0
"ATG_PXR_TRANS_dn","C121755",1265,-0.549345449518118,0
"ATG_PXR_TRANS_dn","C131577",1266,-0.551890503636301,0
"ATG_PXR_TRANS_dn","C131704",1267,0.0081283150573762,0
"ATG_PXR_TRANS_dn","C2528167",1268,-0.0305137783941556,0
"ATG_PXR_TRANS_dn","C2921882",1269,-0.895940809613186,0
"ATG_PXR_TRANS_dn","C298066",1270,-0.377362052681138,0
"ATG_PXR_TRANS_dn","C3380345",1271,-0.466377526965806,0
"ATG_PXR_TRANS_dn","C35065271",1272,0,0
"ATG_PXR_TRANS_dn","C39515418",1273,-0.726561130723701,0
"ATG_PXR_TRANS_dn","C4376209",1274,-0.294979995186259,0
"ATG_PXR_TRANS_dn","C50293",1275,-0.804971748609391,0
"ATG_PXR_TRANS_dn","C52315078",1276,-0.740091678454696,0
"ATG_PXR_TRANS_dn","C52645531",1277,-0.484012515189408,0
"ATG_PXR_TRANS_dn","C52918635",1278,-0.357835169962684,0
"ATG_PXR_TRANS_dn","C583788",1279,-0.424042739823556,0
"ATG_PXR_TRANS_dn","C6515384",1280,-0.446714016974081,0
"ATG_PXR_TRANS_dn","C68359375",1281,-0.616357709133237,0
"ATG_PXR_TRANS_dn","C72559",1282,-0.731453899346541,0
"ATG_PXR_TRANS_dn","C80057",1283,-0.583625215101191,0
"ATG_PXR_TRANS_dn","C813785",1284,0,0
"ATG_PXR_TRANS_dn","C84662",1285,NA,NA
"ATG_PXR_TRANS_dn","C84695",1286,-0.329295218059794,0
"ATG_PXR_TRANS_dn","C84742",1287,-0.30463477717076,0
"ATG_PXR_TRANS_dn","C85687",1288,-0.339787099071988,0
"ATG_PXR_TRANS_dn","C88062",1289,0.00879339944224687,0
"ATG_PXR_TRANS_dn","C95954",1290,-0.171355578072627,0
"ATG_PXR_TRANS_up","C106467",1291,-0.109058243841308,0
"ATG_PXR_TRANS_up","C117817",1292,0.497831721365696,0
"ATG_PXR_TRANS_up","C117840",1293,0.488017910731058,0
"ATG_PXR_TRANS_up","C120832",1294,-0.164799587345867,0
"ATG_PXR_TRANS_up","C121755",1295,0.549345449518118,0
"ATG_PXR_TRANS_up","C131577",1296,0.551890503636302,0
"ATG_PXR_TRANS_up","C131704",1297,-0.00812831505737621,0
"ATG_PXR_TRANS_up","C2528167",1298,0.0305137783941556,0
"ATG_PXR_TRANS_up","C2921882",1299,0.895940809613186,0
"ATG_PXR_TRANS_up","C298066",1300,0.377362052681138,0
"ATG_PXR_TRANS_up","C3380345",1301,0.466377526965806,0
"ATG_PXR_TRANS_up","C35065271",1302,0,0
"ATG_PXR_TRANS_up","C39515418",1303,0.726561130723701,0
"ATG_PXR_TRANS_up","C4376209",1304,0.29497999518626,0
"ATG_PXR_TRANS_up","C50293",1305,0.804971748609391,0
"ATG_PXR_TRANS_up","C52315078",1306,0.740091678454696,0
"ATG_PXR_TRANS_up","C52645531",1307,0.484012515189408,0
"ATG_PXR_TRANS_up","C52918635",1308,0.357835169962684,0
"ATG_PXR_TRANS_up","C583788",1309,0.424042739823556,0
"ATG_PXR_TRANS_up","C6515384",1310,0.44671401697408,0
"ATG_PXR_TRANS_up","C68359375",1311,0.616357709133237,0
"ATG_PXR_TRANS_up","C72559",1312,0.73145389934654,0
"ATG_PXR_TRANS_up","C80057",1313,0.583625215101191,0
"ATG_PXR_TRANS_up","C813785",1314,0,0
"ATG_PXR_TRANS_up","C84662",1315,NA,NA
"ATG_PXR_TRANS_up","C84695",1316,0.329295218059794,0
"ATG_PXR_TRANS_up","C84742",1317,0.30463477717076,0
"ATG_PXR_TRANS_up","C85687",1318,0.339787099071988,0
"ATG_PXR_TRANS_up","C88062",1319,-0.00879339944224693,0
"ATG_PXR_TRANS_up","C95954",1320,0.171355578072627,0
"ATG_PXRE_CIS_dn","C106467",1321,-0.00858853160486783,0
"ATG_PXRE_CIS_dn","C117817",1322,-1.51176943946819,1
"ATG_PXRE_CIS_dn","C117840",1323,-0.554306537002588,0
"ATG_PXRE_CIS_dn","C120832",1324,-0.180994997666137,0
"ATG_PXRE_CIS_dn","C121755",1325,-0.966633680317652,0
"ATG_PXRE_CIS_dn","C131577",1326,-0.547757736451877,0
"ATG_PXRE_CIS_dn","C131704",1327,0.0872476597413662,0
"ATG_PXRE_CIS_dn","C2528167",1328,0.103474012089286,0
"ATG_PXRE_CIS_dn","C2921882",1329,-0.728819751691971,0
"ATG_PXRE_CIS_dn","C298066",1330,-0.358379323948107,0
"ATG_PXRE_CIS_dn","C3380345",1331,-0.410588483630824,0
"ATG_PXRE_CIS_dn","C35065271",1332,0,0
"ATG_PXRE_CIS_dn","C39515418",1333,-1.54252480416191,1
"ATG_PXRE_CIS_dn","C4376209",1334,-1.10146344147019,1
"ATG_PXRE_CIS_dn","C50293",1335,-0.64312641668739,0
"ATG_PXRE_CIS_dn","C52315078",1336,-1.80131352324727,1
"ATG_PXRE_CIS_dn","C52645531",1337,-1.86385671948868,1
"ATG_PXRE_CIS_dn","C52918635",1338,-0.765461734883335,0
"ATG_PXRE_CIS_dn","C583788",1339,-0.806134945060381,0
"ATG_PXRE_CIS_dn","C6515384",1340,-0.714990624613569,0
"ATG_PXRE_CIS_dn","C68359375",1341,-1.96391859104693,1
"ATG_PXRE_CIS_dn","C72559",1342,-0.613095117645395,0
"ATG_PXRE_CIS_dn","C80057",1343,-0.736895630652575,0
"ATG_PXRE_CIS_dn","C813785",1344,0,0
"ATG_PXRE_CIS_dn","C84662",1345,NA,NA
"ATG_PXRE_CIS_dn","C84695",1346,-0.346831246750009,0
"ATG_PXRE_CIS_dn","C84742",1347,-0.496903398049252,0
"ATG_PXRE_CIS_dn","C85687",1348,-0.383962850305377,0
"ATG_PXRE_CIS_dn","C88062",1349,-0.223656263659194,0
"ATG_PXRE_CIS_dn","C95954",1350,-0.315949252451715,0
"ATG_PXRE_CIS_up","C106467",1351,0.00858853160486782,0
"ATG_PXRE_CIS_up","C117817",1352,1.51176943946819,1
"ATG_PXRE_CIS_up","C117840",1353,0.554306537002588,0
"ATG_PXRE_CIS_up","C120832",1354,0.180994997666137,0
"ATG_PXRE_CIS_up","C121755",1355,0.966633680317652,0
"ATG_PXRE_CIS_up","C131577",1356,0.547757736451877,0
"ATG_PXRE_CIS_up","C131704",1357,-0.0872476597413662,0
"ATG_PXRE_CIS_up","C2528167",1358,-0.103474012089286,0
"ATG_PXRE_CIS_up","C2921882",1359,0.728819751691972,0
"ATG_PXRE_CIS_up","C298066",1360,0.358379323948107,0
"ATG_PXRE_CIS_up","C3380345",1361,0.410588483630824,0
"ATG_PXRE_CIS_up","C35065271",1362,0,0
"ATG_PXRE_CIS_up","C39515418",1363,1.54252480416191,1
"ATG_PXRE_CIS_up","C4376209",1364,1.10146344147019,1
"ATG_PXRE_CIS_up","C50293",1365,0.64312641668739,0
"ATG_PXRE_CIS_up","C52315078",1366,1.80131352324727,1
"ATG_PXRE_CIS_up","C52645531",1367,1.86385671948868,1
"ATG_PXRE_CIS_up","C52918635",1368,0.765461734883335,0
"ATG_PXRE_CIS_up","C583788",1369,0.806134945060381,0
"ATG_PXRE_CIS_up","C6515384",1370,0.714990624613569,0
"ATG_PXRE_CIS_up","C68359375",1371,1.96391859104693,1
"ATG_PXRE_CIS_up","C72559",1372,0.613095117645395,0
"ATG_PXRE_CIS_up","C80057",1373,0.736895630652575,0
"ATG_PXRE_CIS_up","C813785",1374,0,0
"ATG_PXRE_CIS_up","C84662",1375,NA,NA
"ATG_PXRE_CIS_up","C84695",1376,0.346831246750009,0
"ATG_PXRE_CIS_up","C84742",1377,0.496903398049253,0
"ATG_PXRE_CIS_up","C85687",1378,0.383962850305377,0
"ATG_PXRE_CIS_up","C88062",1379,0.223656263659194,0
"ATG_PXRE_CIS_up","C95954",1380,0.315949252451715,0
"ATG_RORg_TRANS_dn","C106467",1381,-0.0843299778044192,0
"ATG_RORg_TRANS_dn","C117817",1382,-0.162708360682271,0
"ATG_RORg_TRANS_dn","C117840",1383,0.172053316729487,0
"ATG_RORg_TRANS_dn","C120832",1384,0.244786417017713,0
"ATG_RORg_TRANS_dn","C121755",1385,0.1177824473738,0
"ATG_RORg_TRANS_dn","C131577",1386,0.23649273531953,0
"ATG_RORg_TRANS_dn","C131704",1387,0.359792825870005,0
"ATG_RORg_TRANS_dn","C2528167",1388,0.0524295149058811,0
"ATG_RORg_TRANS_dn","C2921882",1389,0.190886054161474,0
"ATG_RORg_TRANS_dn","C298066",1390,0.132089383056804,0
"ATG_RORg_TRANS_dn","C3380345",1391,0.0375602573505482,0
"ATG_RORg_TRANS_dn","C35065271",1392,0,0
"ATG_RORg_TRANS_dn","C39515418",1393,0.108294455714887,0
"ATG_RORg_TRANS_dn","C4376209",1394,0.0222889466114434,0
"ATG_RORg_TRANS_dn","C50293",1395,0.260548452596433,0
"ATG_RORg_TRANS_dn","C52315078",1396,-0.0882480424106547,0
"ATG_RORg_TRANS_dn","C52645531",1397,-0.0758361256574002,0
"ATG_RORg_TRANS_dn","C52918635",1398,-0.0263028799206107,0
"ATG_RORg_TRANS_dn","C583788",1399,0.365434852218153,0
"ATG_RORg_TRANS_dn","C6515384",1400,-0.210187699131432,0
"ATG_RORg_TRANS_dn","C68359375",1401,-0.0674111970739468,0
"ATG_RORg_TRANS_dn","C72559",1402,0.0804140805148131,0
"ATG_RORg_TRANS_dn","C80057",1403,0.161987897518173,0
"ATG_RORg_TRANS_dn","C813785",1404,0,0
"ATG_RORg_TRANS_dn","C84662",1405,NA,NA
